"NOM_ENT","NOM_MUN","CVEGEO","POB_TOT_2020","esp"
"Puebla","Santiago Miahuatlán",21149,27176,FALSE
"Puebla","Santo Tomás Hueyotlipan",21151,9100,FALSE
"Puebla","Soltepec",21152,13062,FALSE
"Puebla","Tecali de Herrera",21153,23518,FALSE
"Puebla","Tecamachalco",21154,81930,FALSE
"Puebla","Tecomatlán",21155,6052,FALSE
"Puebla","Tehuacán",21156,339077,FALSE
"Puebla","Tehuitzingo",21157,11865,FALSE
"Puebla","Tenampulco",21158,7527,FALSE
"Puebla","Teopantlán",21159,3938,FALSE
"Puebla","Teotlalco",21160,3336,FALSE
"Puebla","Tepanco de López",21161,21821,FALSE
"Puebla","Tepango de Rodríguez",21162,4349,TRUE
"Puebla","Tepatlaxco de Hidalgo",21163,18470,FALSE
"Puebla","Tepeaca",21164,85594,FALSE
"Puebla","Tepemaxalco",21165,1158,FALSE
"Puebla","Tepeojuma",21166,9003,FALSE
"Puebla","Tepetzintla",21167,12058,FALSE
"Puebla","Tepexco",21168,7196,FALSE
"Puebla","Tepexi de Rodríguez",21169,22408,FALSE
"Puebla","Tepeyahualco",21170,18007,FALSE
"Puebla","Tepeyahualco de Cuauhtémoc",21171,3794,FALSE
"Puebla","Tetela de Ocampo",21172,29767,FALSE
"Puebla","Teteles de Ávila Castillo",21173,6283,FALSE
"Puebla","Teziutlán",21174,104906,FALSE
"Puebla","Tianguismanalco",21175,13396,FALSE
"Puebla","Tilapa",21176,9094,FALSE
"Puebla","Tlachichuca",21179,30963,FALSE
"Puebla","Tlacotepec de Benito Juárez",21177,55208,FALSE
"Puebla","Tlacuilotepec",21178,17687,FALSE
"Puebla","Tlahuapan",21180,42437,FALSE
"Puebla","Tlaltenango",21181,7485,FALSE
"Puebla","Tlanepantla",21182,5299,FALSE
"Puebla","Tlaola",21183,21336,FALSE
"Puebla","Tlapacoya",21184,6860,TRUE
"Puebla","Tlapanalá",21185,8960,FALSE
"Puebla","Tlatlauquitepec",21186,57203,FALSE
"Puebla","Tlaxco",21187,5665,FALSE
"Puebla","Tochimilco",21188,18990,FALSE
"Puebla","Tochtepec",21189,22451,FALSE
"Puebla","Totoltepec de Guerrero",21190,1283,FALSE
"Puebla","Tulcingo",21191,9993,FALSE
"Puebla","Tuzamapan de Galeana",21192,6767,FALSE
"Puebla","Tzicatlacoyan",21193,7427,FALSE
"Puebla","Venustiano Carranza",21194,31183,FALSE
"Puebla","Vicente Guerrero",21195,25910,FALSE
"Puebla","Xayacatlán de Bravo",21196,1665,FALSE
"Puebla","Xicotepec",21197,86069,FALSE
"Puebla","Xicotlán",21198,1276,FALSE
"Puebla","Xiutetelco",21199,42668,FALSE
"Puebla","Xochiapulco",21200,3624,FALSE
"Puebla","Xochiltepec",21201,3496,FALSE
"Puebla","Xochitlán de Vicente Suárez",21202,13403,FALSE
"Puebla","Xochitlán Todos Santos",21203,6819,FALSE
"Puebla","Yaonáhuac",21204,8478,TRUE
"Puebla","Yehualtepec",21205,26450,FALSE
"Puebla","Zacapala",21206,4666,FALSE
"Puebla","Zacapoaxtla",21207,58800,FALSE
"Puebla","Zacatlán",21208,87692,FALSE
"Puebla","Zapotitlán",21209,8979,FALSE
"Puebla","Zapotitlán de Méndez",21210,5936,FALSE
"Puebla","Zaragoza",21211,17284,FALSE
"Puebla","Zautla",21212,20226,FALSE
"Puebla","Zihuateutla",21213,14075,FALSE
"Puebla","Zinacatepec",21214,18089,FALSE
"Puebla","Zongozotla",21215,5240,TRUE
"Puebla","Zoquiapan",21216,2583,FALSE
"Puebla","Zoquitlán",21217,19699,FALSE
"Querétaro","Amealco de Bonfil",22001,68441,FALSE
"Querétaro","Arroyo Seco",22003,14789,FALSE
"Querétaro","Cadereyta de Montes",22004,76829,FALSE
"Querétaro","Colón",22005,69112,FALSE
"Querétaro","Corregidora",22006,208076,FALSE
"Querétaro","El Marqués",22011,178672,FALSE
"Querétaro","Ezequiel Montes",22007,45877,FALSE
"Querétaro","Huimilpan",22008,42305,FALSE
"Querétaro","Jalpan de Serra",22009,29625,FALSE
"Querétaro","Landa de Matamoros",22010,20313,FALSE
"Querétaro","Pedro Escobedo",22012,76411,FALSE
"Querétaro","Peñamiller",22013,21988,FALSE
"Querétaro","Pinal de Amoles",22002,28189,FALSE
"Querétaro","Querétaro",22014,976939,FALSE
"Querétaro","San Joaquín",22015,10323,FALSE
"Querétaro","San Juan del Río",22016,301541,FALSE
"Querétaro","Tequisquiapan",22017,78742,FALSE
"Querétaro","Tolimán",22018,31465,FALSE
"Quintana Roo","Bacalar",23010,45083,FALSE
"Quintana Roo","Benito Juárez",23005,844698,FALSE
"Quintana Roo","Cozumel",23001,101106,FALSE
"Quintana Roo","Felipe Carrillo Puerto",23002,93104,FALSE
"Quintana Roo","Isla Mujeres",23003,23070,FALSE
"Quintana Roo","José María Morelos",23006,42799,FALSE
"Quintana Roo","Lázaro Cárdenas",23007,31385,FALSE
"Quintana Roo","Othón P. Blanco",23004,265298,FALSE
"Quintana Roo","Solidaridad",23008,239850,FALSE
"Quintana Roo","Tulum",23009,36866,FALSE
"San Luis Potosí","Ahualulco",24001,19020,FALSE
"San Luis Potosí","Alaquines",24002,8682,FALSE
"San Luis Potosí","Aquismón",24003,50884,FALSE
"San Luis Potosí","Armadillo de los Infante",24004,4313,FALSE
"San Luis Potosí","Axtla de Terrazas",24053,38871,FALSE
"San Luis Potosí","Cárdenas",24005,19719,FALSE
"San Luis Potosí","Catorce",24006,10209,TRUE
"San Luis Potosí","Cedral",24007,20098,FALSE
"San Luis Potosí","Cerritos",24008,22722,FALSE
"San Luis Potosí","Cerro de San Pedro",24009,4762,FALSE
"San Luis Potosí","Charcas",24015,21918,TRUE
"San Luis Potosí","Ciudad del Maíz",24010,35725,FALSE
"San Luis Potosí","Ciudad Fernández",24011,47527,FALSE
"San Luis Potosí","Ciudad Valles",24013,187772,FALSE
"San Luis Potosí","Coxcatlán",24014,16224,FALSE
"San Luis Potosí","Ebano",24016,45721,FALSE
"San Luis Potosí","El Naranjo",24058,23108,FALSE
"San Luis Potosí","Guadalcázar",24017,27705,FALSE
"San Luis Potosí","Huehuetlán",24018,16719,FALSE
"San Luis Potosí","Lagunillas",24019,5775,TRUE
"San Luis Potosí","Matehuala",24020,104218,FALSE
"San Luis Potosí","Matlapa",24057,32154,FALSE
"San Luis Potosí","Mexquitic de Carmona",24021,59381,FALSE
"San Luis Potosí","Moctezuma",24022,20338,FALSE
"San Luis Potosí","Rayón",24023,16295,FALSE
"San Luis Potosí","Rioverde",24024,98982,FALSE
"San Luis Potosí","Salinas",24025,33222,FALSE
"San Luis Potosí","San Antonio",24026,9765,FALSE
"San Luis Potosí","San Ciro de Acosta",24027,10793,FALSE
"San Luis Potosí","San Luis Potosí",24028,870578,FALSE
"San Luis Potosí","San Martín Chalchicuautla",24029,22089,FALSE
"San Luis Potosí","San Nicolás Tolentino",24030,5396,FALSE
"San Luis Potosí","San Vicente Tancuayalab",24034,15504,FALSE
"San Luis Potosí","Santa Catarina",24031,12287,FALSE
"San Luis Potosí","Santa María del Río",24032,41789,FALSE
"San Luis Potosí","Santo Domingo",24033,12592,FALSE
"San Luis Potosí","Soledad de Graciano Sánchez",24035,328949,FALSE
"San Luis Potosí","Tamasopo",24036,31591,FALSE
"San Luis Potosí","Tamazunchale",24037,100187,FALSE
"San Luis Potosí","Tampacán",24038,16172,FALSE
"San Luis Potosí","Tampamolón Corona",24039,16069,FALSE
"San Luis Potosí","Tamuín",24040,40732,FALSE
"San Luis Potosí","Tancanhuitz",24012,21674,FALSE
"San Luis Potosí","Tanlajás",24041,20596,FALSE
"San Luis Potosí","Tanquián de Escobedo",24042,15866,TRUE
"San Luis Potosí","Tierra Nueva",24043,9596,FALSE
"San Luis Potosí","Vanegas",24044,8032,TRUE
"San Luis Potosí","Venado",24045,15226,FALSE
"San Luis Potosí","Villa de Arista",24056,16056,FALSE
"San Luis Potosí","Villa de Arriaga",24046,18602,FALSE
"San Luis Potosí","Villa de Guadalupe",24047,10198,FALSE
"San Luis Potosí","Villa de la Paz",24048,5600,FALSE
"San Luis Potosí","Villa de Ramos",24049,39037,FALSE
"San Luis Potosí","Villa de Reyes",24050,51531,FALSE
"San Luis Potosí","Villa Hidalgo",24051,15552,FALSE
"San Luis Potosí","Villa Juárez",24052,10605,FALSE
"San Luis Potosí","Xilitla",24054,54251,FALSE
"San Luis Potosí","Zaragoza",24055,27163,FALSE
"Sinaloa","Ahome",25001,480654,FALSE
"Sinaloa","Angostura",25002,50579,FALSE
"Sinaloa","Badiraguato",25003,32022,FALSE
"Sinaloa","Choix",25007,34547,FALSE
"Sinaloa","Concordia",25004,29379,FALSE
"Sinaloa","Cosalá",25005,17211,FALSE
"Sinaloa","Culiacán",25006,962871,FALSE
"Sinaloa","El Fuerte",25010,108251,FALSE
"Sinaloa","Elota",25008,59057,FALSE
"Sinaloa","Escuinapa",25009,62697,FALSE
"Sinaloa","Guasave",25011,316217,FALSE
"Sinaloa","Mazatlán",25012,533733,FALSE
"Sinaloa","Mocorito",25013,48313,FALSE
"Sinaloa","Navolato",25018,160045,FALSE
"Sinaloa","Rosario",25014,56992,FALSE
"Sinaloa","Salvador Alvarado",25015,86932,FALSE
"Sinaloa","San Ignacio",25016,22273,FALSE
"Sinaloa","Sinaloa",25017,94901,FALSE
"Sonora","Aconchi",26001,3025,TRUE
"Sonora","Agua Prieta",26002,88530,FALSE
"Sonora","Alamos",26003,27922,FALSE
"Sonora","Altar",26004,10309,FALSE
"Sonora","Arivechi",26005,1284,TRUE
"Sonora","Arizpe",26006,2958,FALSE
"Sonora","Atil",26007,638,TRUE
"Sonora","Bacadéhuachi",26008,1220,TRUE
"Sonora","Bacanora",26009,862,TRUE
"Sonora","Bacerac",26010,1537,TRUE
"Sonora","Bacoachi",26011,1736,FALSE
"Sonora","Bácum",26012,24900,FALSE
"Sonora","Banámichi",26013,1797,FALSE
"Sonora","Baviácora",26014,3676,FALSE
"Sonora","Bavispe",26015,1629,FALSE
"Sonora","Benito Juárez",26071,23843,FALSE
"Sonora","Benjamín Hill",26016,5580,FALSE
"Sonora","Caborca",26017,92177,FALSE
"Sonora","Cajeme",26018,468994,FALSE
"Sonora","Cananea",26019,38103,FALSE
"Sonora","Carbó",26020,5305,FALSE
"Sonora","Cucurpe",26022,1066,FALSE
"Sonora","Cumpas",26023,6755,TRUE
"Sonora","Divisaderos",26024,817,TRUE
"Sonora","Empalme",26025,60631,FALSE
"Sonora","Etchojoa",26026,66633,FALSE
"Sonora","Fronteras",26027,9356,FALSE
"Sonora","General Plutarco Elías Calles",26070,18481,FALSE
"Sonora","Granados",26028,1170,TRUE
"Sonora","Guaymas",26029,171035,FALSE
"Sonora","Hermosillo",26030,946054,FALSE
"Sonora","Huachinera",26031,1411,TRUE
"Sonora","Huásabas",26032,990,TRUE
"Sonora","Huatabampo",26033,86918,FALSE
"Sonora","Huépac",26034,1091,FALSE
"Sonora","Imuris",26035,13843,FALSE
"Sonora","La Colorada",26021,2122,FALSE
"Sonora","Magdalena",26036,33896,FALSE
"Sonora","Mazatán",26037,1324,FALSE
"Sonora","Moctezuma",26038,5400,TRUE
"Sonora","Naco",26039,6756,FALSE
"Sonora","Nácori Chico",26040,2172,TRUE
"Sonora","Nacozari de García",26041,14231,FALSE
"Sonora","Navojoa",26042,177079,FALSE
"Sonora","Nogales",26043,253486,FALSE
"Sonora","Onavas",26044,493,FALSE
"Sonora","Opodepe",26045,2949,FALSE
"Sonora","Oquitoa",26046,432,FALSE
"Sonora","Pitiquito",26047,10159,FALSE
"Sonora","Puerto Peñasco",26048,72279,FALSE
"Sonora","Quiriego",26049,3120,FALSE
"Sonora","Rayón",26050,1653,FALSE
"Sonora","Rosario",26051,5488,FALSE
"Sonora","Sahuaripa",26052,6122,FALSE
"Sonora","San Felipe de Jesús",26053,449,TRUE
"Sonora","San Ignacio Río Muerto",26072,15677,FALSE
"Sonora","San Javier",26054,679,TRUE
"Sonora","San Luis Río Colorado",26055,206982,FALSE
"Sonora","San Miguel de Horcasitas",26056,10070,FALSE
"Sonora","San Pedro de la Cueva",26057,1648,FALSE
"Sonora","Santa Ana",26058,17813,FALSE
"Sonora","Santa Cruz",26059,2031,FALSE
"Sonora","Sáric",26060,1736,FALSE
"Sonora","Soyopa",26061,1474,FALSE
"Sonora","Suaqui Grande",26062,1222,FALSE
"Sonora","Tepache",26063,1515,TRUE
"Sonora","Trincheras",26064,1763,FALSE
"Sonora","Tubutama",26065,1329,FALSE
"Sonora","Ures",26066,9577,FALSE
"Sonora","Villa Hidalgo",26067,1693,TRUE
"Sonora","Villa Pesqueira",26068,1263,FALSE
"Sonora","Yécora",26069,6387,FALSE
"Tabasco","Balancán",27001,64346,FALSE
"Tabasco","Cárdenas",27002,276096,FALSE
"Tabasco","Centla",27003,117902,FALSE
"Tabasco","Centro",27004,739611,FALSE
"Tabasco","Comalcalco",27005,217559,FALSE
"Tabasco","Cunduacán",27006,148165,FALSE
"Tabasco","Emiliano Zapata",27007,32992,FALSE
"Tabasco","Huimanguillo",27008,200660,FALSE
"Tabasco","Jalapa",27009,41267,FALSE
"Tabasco","Jalpa de Méndez",27010,94252,FALSE
"Tabasco","Jonuta",27011,32829,FALSE
"Tabasco","Macuspana",27012,177047,FALSE
"Tabasco","Nacajuca",27013,149256,FALSE
"Tabasco","Paraíso",27014,101901,FALSE
"Tabasco","Tacotalpa",27015,52105,FALSE
"Tabasco","Teapa",27016,62448,FALSE
"Tabasco","Tenosique",27017,63851,FALSE
"Tamaulipas","Abasolo",28001,12768,FALSE
"Tamaulipas","Aldama",28002,30886,FALSE
"Tamaulipas","Altamira",28003,255602,FALSE
"Tamaulipas","Antiguo Morelos",28004,10384,FALSE
"Tamaulipas","Burgos",28005,4735,FALSE
"Tamaulipas","Bustamante",28006,8446,FALSE
"Tamaulipas","Camargo",28007,16332,FALSE
"Tamaulipas","Casas",28008,4410,FALSE
"Tamaulipas","Ciudad Madero",28009,223413,FALSE
"Tamaulipas","Cruillas",28010,1998,TRUE
"Tamaulipas","El Mante",28021,125639,FALSE
"Tamaulipas","Gómez Farías",28011,9689,FALSE
"Tamaulipas","González",28012,46374,FALSE
"Tamaulipas","Güémez",28013,16524,FALSE
"Tamaulipas","Guerrero",28014,4786,FALSE
"Tamaulipas","Gustavo Díaz Ordaz",28015,16640,FALSE
"Tamaulipas","Hidalgo",28016,24504,FALSE
"Tamaulipas","Jaumave",28017,16350,FALSE
"Tamaulipas","Jiménez",28018,8538,FALSE
"Tamaulipas","Llera",28019,17892,FALSE
"Tamaulipas","Mainero",28020,2684,FALSE
"Tamaulipas","Matamoros",28022,546115,FALSE
"Tamaulipas","Méndez",28023,4140,FALSE
"Tamaulipas","Mier",28024,4434,TRUE
"Tamaulipas","Miguel Alemán",28025,29033,FALSE
"Tamaulipas","Miquihuana",28026,3817,TRUE
"Tamaulipas","Nuevo Laredo",28027,421295,FALSE
"Tamaulipas","Nuevo Morelos",28028,3738,FALSE
"Tamaulipas","Ocampo",28029,14524,FALSE
"Tamaulipas","Padilla",28030,14808,FALSE
"Tamaulipas","Palmillas",28031,1840,FALSE
"Tamaulipas","Reynosa",28032,686670,FALSE
"Tamaulipas","Río Bravo",28033,133206,FALSE
"Tamaulipas","San Carlos",28034,9433,FALSE
"Tamaulipas","San Fernando",28035,59215,FALSE
"Tamaulipas","San Nicolás",28036,1100,TRUE
"Tamaulipas","Soto la Marina",28037,26467,FALSE
"Tamaulipas","Tampico",28038,334535,FALSE
"Tamaulipas","Tula",28039,30885,FALSE
"Tamaulipas","Valle Hermoso",28040,67965,FALSE
"Tamaulipas","Victoria",28041,367051,FALSE
"Tamaulipas","Villagrán",28042,6563,FALSE
"Tamaulipas","Xicoténcatl",28043,25174,FALSE
"Tlaxcala","Acuamanala de Miguel Hidalgo",29022,6934,FALSE
"Tlaxcala","Altzayanca",29004,18578,FALSE
"Tlaxcala","Amaxac de Guerrero",29001,12018,FALSE
"Tlaxcala","Apetatitlán de Antonio Carvajal",29002,16266,FALSE
"Tlaxcala","Apizaco",29005,85176,FALSE
"Tlaxcala","Atlangatepec",29003,7030,FALSE
"Tlaxcala","Benito Juárez",29045,6446,FALSE
"Tlaxcala","Calpulalpan",29006,51966,FALSE
"Tlaxcala","Chiautempan",29010,77435,FALSE
"Tlaxcala","Contla de Juan Cuamatzi",29018,41267,FALSE
"Tlaxcala","Cuapiaxtla",29008,16363,FALSE
"Tlaxcala","Cuaxomulco",29009,5720,FALSE
"Tlaxcala","El Carmen Tequexquitla",29007,18281,FALSE
"Tlaxcala","Emiliano Zapata",29046,4836,FALSE
"Tlaxcala","Españita",29012,9409,FALSE
"Tlaxcala","Huamantla",29013,100247,FALSE
"Tlaxcala","Hueyotlipan",29014,15578,FALSE
"Tlaxcala","Ixtacuixtla de Mariano Matamoros",29015,41831,FALSE
"Tlaxcala","Ixtenco",29016,7759,FALSE
"Tlaxcala","La Magdalena Tlaltelulco",29048,19967,FALSE
"Tlaxcala","Lázaro Cárdenas",29047,3282,FALSE
"Tlaxcala","Mazatecochco de José María Morelos",29017,11601,FALSE
"Tlaxcala","Muñoz de Domingo Arenas",29011,4905,FALSE
"Tlaxcala","Nanacamilpa de Mariano Arista",29021,19402,FALSE
"Tlaxcala","Natívitas",29023,27294,FALSE
"Tlaxcala","Panotla",29024,29017,FALSE
"Tlaxcala","Papalotla de Xicohténcatl",29041,32591,FALSE
"Tlaxcala","San Damián Texóloc",29049,6022,FALSE
"Tlaxcala","San Francisco Tetlanohcan",29050,11502,FALSE
"Tlaxcala","San Jerónimo Zacualpan",29051,4107,FALSE
"Tlaxcala","San José Teacalco",29052,6421,FALSE
"Tlaxcala","San Juan Huactzinco",29053,8053,FALSE
"Tlaxcala","San Lorenzo Axocomanitla",29054,6031,FALSE
"Tlaxcala","San Lucas Tecopilco",29055,3328,FALSE
"Tlaxcala","San Pablo del Monte",29025,82542,FALSE
"Tlaxcala","Sanctórum de Lázaro Cárdenas",29020,10588,FALSE
"Tlaxcala","Santa Ana Nopalucan",29056,8337,FALSE
"Tlaxcala","Santa Apolonia Teacalco",29057,4944,FALSE
"Tlaxcala","Santa Catarina Ayometla",29058,9500,FALSE
"Tlaxcala","Santa Cruz Quilehtla",29059,7664,FALSE
"Tlaxcala","Santa Cruz Tlaxcala",29026,22062,FALSE
"Tlaxcala","Santa Isabel Xiloxoxtla",29060,5367,FALSE
"Tlaxcala","Tenancingo",29027,13938,FALSE
"Tlaxcala","Teolocholco",29028,26065,FALSE
"Tlaxcala","Tepetitla de Lardizábal",29019,22733,FALSE
"Tlaxcala","Tepeyanco",29029,14396,FALSE
"Tlaxcala","Terrenate",29030,16330,FALSE
"Tlaxcala","Tetla de la Solidaridad",29031,34866,FALSE
"Tlaxcala","Tetlatlahuca",29032,15237,FALSE
"Tlaxcala","Tlaxcala",29033,103435,FALSE
"Tlaxcala","Tlaxco",29034,45726,FALSE
"Tlaxcala","Tocatlán",29035,6306,FALSE
"Tlaxcala","Totolac",29036,24161,FALSE
"Tlaxcala","Tzompantepec",29038,18563,FALSE
"Tlaxcala","Xaloztoc",29039,25784,FALSE
"Tlaxcala","Xaltocan",29040,11627,FALSE
"Tlaxcala","Xicohtzinco",29042,14770,FALSE
"Tlaxcala","Yauhquemehcan",29043,41773,FALSE
"Tlaxcala","Zacatelco",29044,47148,FALSE
"Tlaxcala","Ziltlaltépec de Trinidad Sánchez Santos",29037,9486,FALSE
"Veracruz","Acajete",30001,9131,FALSE
"Veracruz","Acatlán",30002,3344,FALSE
"Veracruz","Acayucan",30003,91195,FALSE
"Veracruz","Actopan",30004,45818,FALSE
"Veracruz","Acula",30005,5690,FALSE
"Veracruz","Acultzingo",30006,23921,FALSE
"Veracruz","Agua Dulce",30204,50680,FALSE
"Veracruz","Álamo Temapache",30160,110365,FALSE
"Veracruz","Alpatláhuac",30008,10563,FALSE
"Veracruz","Alto Lucero de Gutiérrez Barrios",30009,30740,FALSE
"Veracruz","Altotonga",30010,68340,FALSE
"Veracruz","Alvarado",30011,56635,FALSE
"Veracruz","Amatitlán",30012,8469,FALSE
"Veracruz","Amatlán de los Reyes",30014,48007,FALSE
"Veracruz","Angel R. Cabada",30015,35909,FALSE
"Veracruz","Apazapan",30017,4288,FALSE
"Veracruz","Aquila",30018,1969,FALSE
"Veracruz","Astacinga",30019,6685,TRUE
"Veracruz","Atlahuilco",30020,11318,FALSE
"Veracruz","Atoyac",30021,25040,FALSE
"Veracruz","Atzacan",30022,22414,FALSE
"Veracruz","Atzalan",30023,52831,FALSE
"Veracruz","Ayahualulco",30025,28005,FALSE
"Veracruz","Banderilla",30026,24692,FALSE
"Veracruz","Benito Juárez",30027,18423,FALSE
"Veracruz","Boca del Río",30028,152810,FALSE
"Veracruz","Calcahualco",30029,13500,FALSE
"Veracruz","Camarón de Tejeda",30007,6820,FALSE
"Veracruz","Camerino Z. Mendoza",30030,44880,FALSE
"Veracruz","Carlos A. Carrillo",30208,25991,FALSE
"Veracruz","Carrillo Puerto",30031,17803,FALSE
"Veracruz","Castillo de Teayo",30157,20752,FALSE
"Veracruz","Catemaco",30032,52134,FALSE
"Veracruz","Cazones de Herrera",30033,24958,FALSE
"Veracruz","Cerro Azul",30034,28541,FALSE
"Veracruz","Chacaltianguis",30054,13110,FALSE
"Veracruz","Chalma",30055,14137,FALSE
"Veracruz","Chiconamel",30056,7031,FALSE
"Veracruz","Chiconquiaco",30057,14791,FALSE
"Veracruz","Chicontepec",30058,58611,FALSE
"Veracruz","Chinameca",30059,17075,FALSE
"Veracruz","Chinampa de Gorostiza",30060,17492,FALSE
"Veracruz","Chocamán",30062,22053,FALSE
"Veracruz","Chontla",30063,15234,FALSE
"Veracruz","Chumatlán",30064,4095,FALSE
"Veracruz","Citlaltépetl",30035,12474,TRUE
"Veracruz","Coacoatzintla",30036,10965,TRUE
"Veracruz","Coahuitlán",30037,8852,FALSE
"Veracruz","Coatepec",30038,97949,FALSE
"Veracruz","Coatzacoalcos",30039,339108,FALSE
"Veracruz","Coatzintla",30040,59863,FALSE
"Veracruz","Coetzala",30041,2373,FALSE
"Veracruz","Colipa",30042,5902,FALSE
"Veracruz","Comapa",30043,21159,FALSE
"Veracruz","Córdoba",30044,228703,FALSE
"Veracruz","Cosamaloapan de Carpio",30045,59870,FALSE
"Veracruz","Cosautlán de Carvajal",30046,17107,FALSE
"Veracruz","Coscomatepec",30047,60872,FALSE
"Veracruz","Cosoleacaque",30048,145830,FALSE
"Veracruz","Cotaxtla",30049,21972,FALSE
"Veracruz","Coxquihui",30050,17506,FALSE
"Veracruz","Coyutla",30051,23502,FALSE
"Veracruz","Cuichapa",30052,12835,FALSE
"Veracruz","Cuitláhuac",30053,29555,FALSE
"Veracruz","El Higo",30205,20600,FALSE
"Veracruz","Emiliano Zapata",30065,84197,FALSE
"Veracruz","Espinal",30066,28537,FALSE
"Veracruz","Filomeno Mata",30067,19443,FALSE
"Veracruz","Fortín",30068,70428,FALSE
"Veracruz","Gutiérrez Zamora",30069,25874,FALSE
"Veracruz","Hidalgotitlán",30070,19739,FALSE
"Veracruz","Huatusco",30071,63649,FALSE
"Veracruz","Huayacocotla",30072,22587,FALSE
"Veracruz","Hueyapan de Ocampo",30073,45332,FALSE
"Veracruz","Huiloapan de Cuauhtémoc",30074,7636,FALSE
"Veracruz","Ignacio de la Llave",30075,18267,FALSE
"Veracruz","Ilamatlán",30076,14240,FALSE
"Veracruz","Isla",30077,45440,FALSE
"Veracruz","Ixcatepec",30078,14148,FALSE
"Veracruz","Ixhuacán de los Reyes",30079,11998,FALSE
"Veracruz","Ixhuatlán de Madero",30083,56503,FALSE
"Veracruz","Ixhuatlán del Café",30080,23980,FALSE
"Veracruz","Ixhuatlán del Sureste",30082,16524,FALSE
"Veracruz","Ixhuatlancillo",30081,27351,FALSE
"Veracruz","Ixmatlahuacan",30084,6067,FALSE
"Veracruz","Ixtaczoquitlán",30085,72556,FALSE
"Veracruz","Jalacingo",30086,46453,FALSE
"Veracruz","Jalcomulco",30088,5378,FALSE
"Veracruz","Jáltipan",30089,43828,FALSE
"Veracruz","Jamapa",30090,11971,FALSE
"Veracruz","Jesús Carranza",30091,30389,FALSE
"Veracruz","Jilotepec",30093,17572,FALSE
"Veracruz","José Azueta",30169,24096,FALSE
"Veracruz","Juan Rodríguez Clara",30094,41108,FALSE
"Veracruz","Juchique de Ferrer",30095,16662,FALSE
"Veracruz","La Antigua",30016,28481,FALSE
"Veracruz","La Perla",30127,28959,FALSE
"Veracruz","Landero y Coss",30096,1671,FALSE
"Veracruz","Las Choapas",30061,85144,FALSE
"Veracruz","Las Minas",30107,3130,TRUE
"Veracruz","Las Vigas de Ramírez",30132,20667,FALSE
"Veracruz","Lerdo de Tejada",30097,20987,FALSE
"Veracruz","Los Reyes",30137,6200,TRUE
"Veracruz","Magdalena",30098,3240,FALSE
"Veracruz","Maltrata",30099,18845,FALSE
"Veracruz","Manlio Fabio Altamirano",30100,24849,FALSE
"Veracruz","Mariano Escobedo",30101,38503,FALSE
"Veracruz","Martínez de la Torre",30102,111164,FALSE
"Veracruz","Mecatlán",30103,12950,FALSE
"Veracruz","Mecayapan",30104,17526,FALSE
"Veracruz","Medellín",30105,83280,FALSE
"Veracruz","Miahuatlán",30106,4928,FALSE
"Veracruz","Minatitlán",30108,164357,FALSE
"Veracruz","Misantla",30109,67752,FALSE
"Veracruz","Mixtla de Altamirano",30110,12205,TRUE
"Veracruz","Moloacán",30111,18117,FALSE
"Veracruz","Nanchital de Lázaro Cárdenas del Rio",30206,31215,FALSE
"Veracruz","Naolinco",30112,22956,FALSE
"Veracruz","Naranjal",30113,4817,FALSE
"Veracruz","Naranjos Amatlán",30013,30103,FALSE
"Veracruz","Nautla",30114,11519,FALSE
"Veracruz","Nogales",30115,39768,FALSE
"Veracruz","Oluta",30116,17291,FALSE
"Veracruz","Omealca",30117,25159,FALSE
"Veracruz","Orizaba",30118,134420,FALSE
"Veracruz","Otatitlán",30119,5971,FALSE
"Veracruz","Oteapan",30120,17084,FALSE
"Veracruz","Ozuluama de Mascareñas",30121,24470,FALSE
"Veracruz","Pajapan",30122,18172,FALSE
"Veracruz","Pánuco",30123,105926,FALSE
"Veracruz","Papantla",30124,166496,FALSE
"Veracruz","Paso de Ovejas",30126,35445,FALSE
"Veracruz","Paso del Macho",30125,33345,FALSE
"Veracruz","Perote",30128,76977,FALSE
"Veracruz","Platón Sánchez",30129,19132,FALSE
"Veracruz","Playa Vicente",30130,39712,FALSE
"Veracruz","Poza Rica de Hidalgo",30131,217773,FALSE
"Veracruz","Pueblo Viejo",30133,60978,FALSE
"Veracruz","Puente Nacional",30134,23890,FALSE
"Veracruz","Rafael Delgado",30135,24439,FALSE
"Veracruz","Rafael Lucio",30136,8510,FALSE
"Veracruz","Río Blanco",30138,44568,FALSE
"Veracruz","Saltabarranca",30139,6526,FALSE
"Veracruz","San Andrés Tenejapan",30140,3097,FALSE
"Veracruz","San Andrés Tuxtla",30141,173149,FALSE
"Veracruz","San Juan Evangelista",30142,35607,FALSE
"Veracruz","San Rafael",30211,31464,FALSE
"Veracruz","Santiago Sochiapan",30212,15037,TRUE
"Veracruz","Santiago Tuxtla",30143,60542,FALSE
"Veracruz","Sayula de Alemán",30144,34331,FALSE
"Veracruz","Sochiapa",30146,3839,FALSE
"Veracruz","Soconusco",30145,17083,FALSE
"Veracruz","Soledad Atzompa",30147,24269,FALSE
"Veracruz","Soledad de Doblado",30148,29150,FALSE
"Veracruz","Soteapan",30149,36043,FALSE
"Veracruz","Tamalín",30150,12233,FALSE
"Veracruz","Tamiahua",30151,24459,FALSE
"Veracruz","Tampico Alto",30152,13099,FALSE
